latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
25.67885,76.58121,316.29,1.06,1.03,2025-11-24,09:45,A,66,6.1NRT,297.59,10.4,D
25.89174,78.15452,310.41,1.25,1.11,2025-11-24,09:45,A,37,6.1NRT,296.31,7.55,D
25.69474,76.63087,309.23,1.06,1.03,2025-11-24,09:45,A,47,6.1NRT,297.26,4.8,D
25.69336,76.62062,317.44,1.06,1.03,2025-11-24,09:45,A,74,6.1NRT,297.29,11.43,D
25.68369,76.54908,325,1.06,1.03,2025-11-24,09:45,A,82,6.1NRT,296.82,18.77,D
25.68231,76.53889,323.04,1.06,1.03,2025-11-24,09:45,A,79,6.1NRT,296.5,16.79,D
25.98631,78.84902,309.12,1.37,1.16,2025-11-24,09:45,A,60,6.1NRT,298.93,6.46,D
25.9135,78.25016,308.8,1.26,1.12,2025-11-24,09:45,A,51,6.1NRT,296.4,6.79,D
25.74269,76.91979,305.95,1.09,1.04,2025-11-24,09:45,A,48,6.1NRT,295.9,4.23,D
25.97585,78.6768,317.66,1.34,1.15,2025-11-24,09:45,A,74,6.1NRT,296.52,16.17,D
25.94009,78.38448,314.32,1.29,1.13,2025-11-24,09:45,A,70,6.1NRT,300.08,11.44,D
25.89763,78.04359,307.54,1.23,1.1,2025-11-24,09:45,A,25,6.1NRT,294.79,4.79,D
25.7329,76.70879,309.48,1.07,1.03,2025-11-24,09:45,A,62,6.1NRT,297.87,5.68,D
25.94127,78.23344,309.92,1.26,1.12,2025-11-24,09:45,A,61,6.1NRT,296.65,8.36,D
25.92602,78.1124,308.13,1.24,1.11,2025-11-24,09:45,A,22,6.1NRT,295.78,5.58,D
25.92146,78.07644,312.92,1.24,1.1,2025-11-24,09:45,A,67,6.1NRT,295.53,10.2,D
25.73073,76.62489,316.91,1.06,1.03,2025-11-24,09:45,A,57,6.1NRT,298.54,10.89,D
25.72515,76.58393,333.23,1.06,1.03,2025-11-24,09:45,A,87,6.1NRT,297.71,30.5,D
25.72375,76.57371,348.8,1.06,1.03,2025-11-24,09:45,A,95,6.1NRT,299.43,59.07,D
26.01241,78.72443,310.16,1.35,1.15,2025-11-24,09:45,A,62,6.1NRT,297.33,7.7,D
25.73273,76.5722,340.07,1.06,1.03,2025-11-24,09:45,A,91,6.1NRT,297.1,42.43,D
25.73133,76.56199,318.15,1.06,1.03,2025-11-24,09:45,A,75,6.1NRT,296.54,12.89,D
25.94846,78.13347,314.94,1.24,1.11,2025-11-24,09:45,A,51,6.1NRT,296.09,12.29,D
25.95264,78.1382,313.78,1.25,1.11,2025-11-24,09:45,A,66,6.1NRT,295.93,11.33,D
25.94676,78.09006,314.7,1.24,1.11,2025-11-24,09:45,A,70,6.1NRT,296.09,12.49,D
25.75216,76.57276,306.72,1.06,1.03,2025-11-24,09:45,A,19,6.1NRT,295.37,3.66,D
26.03814,78.76713,311.21,1.36,1.15,2025-11-24,09:45,A,65,6.1NRT,298.36,9.51,D
26.02885,78.68847,309.48,1.34,1.15,2025-11-24,09:45,A,52,6.1NRT,297.96,7.2,D
25.95644,78.08855,312.43,1.24,1.11,2025-11-24,09:45,A,41,6.1NRT,297.82,9.98,D
26.0719,78.96625,310.68,1.4,1.17,2025-11-24,09:45,A,64,6.1NRT,298.39,10.92,D
25.99755,78.34347,310.34,1.28,1.12,2025-11-24,09:45,A,42,6.1NRT,296.51,7.64,D
25.97133,78.04961,309.74,1.23,1.1,2025-11-24,09:45,A,60,6.1NRT,295.61,7.64,D
25.96984,78.03768,316.76,1.23,1.1,2025-11-24,09:45,A,73,6.1NRT,296.25,15.05,D
25.79847,76.57549,307.41,1.06,1.03,2025-11-24,09:45,A,42,6.1NRT,295.38,4.95,D
25.81923,76.59298,309.93,1.06,1.03,2025-11-24,09:45,A,30,6.1NRT,296.13,6.17,D
25.7997,76.45011,306.9,1.05,1.02,2025-11-24,09:45,A,48,6.1NRT,296.73,4.8,D
25.7983,76.43995,311.29,1.05,1.02,2025-11-24,09:45,A,62,6.1NRT,297.44,8.03,D
26.24563,79.81005,309.25,1.6,1.24,2025-11-24,09:45,A,60,6.1NRT,297.56,9.5,D
26.24701,79.80422,309.36,1.6,1.24,2025-11-24,09:45,A,61,6.1NRT,297.92,10.15,D
25.86368,76.6535,311.97,1.07,1.03,2025-11-24,09:45,A,48,6.1NRT,296.76,7.46,D
26.0226,76.94157,310.21,1.1,1.04,2025-11-24,09:45,A,64,6.1NRT,298.54,6.71,D
26.5184,79.66874,308.88,1.58,1.24,2025-11-24,09:45,A,60,6.1NRT,296.96,10.03,D
26.36435,78.33964,308.16,1.29,1.13,2025-11-24,09:45,A,55,6.1NRT,297.25,5.95,D
26.44173,78.30952,307.85,1.29,1.13,2025-11-24,09:45,A,56,6.1NRT,295.49,7.4,D
27.03413,83.44816,310.01,3,1.65,2025-11-24,09:45,A,67,6.1NRT,294.58,33.02,D
26.50411,78.32572,308.72,1.3,1.13,2025-11-24,09:45,A,41,6.1NRT,298.61,7.28,D
27.03748,83.44018,308.47,3,1.65,2025-11-24,09:45,A,64,6.1NRT,294.69,25.77,D
26.6808,79.10849,313.59,1.46,1.19,2025-11-24,09:45,A,69,6.1NRT,298.39,13.05,D
27.2964,83.67323,304.33,3.14,1.68,2025-11-24,09:45,A,43,6.1NRT,293.6,20.57,D
26.15262,72.55944,316.92,1.13,1.06,2025-11-24,09:45,A,67,6.1NRT,303.43,10.44,D
27.8679,78.20778,309.97,1.33,1.14,2025-11-24,09:45,A,61,6.1NRT,297.12,9.89,D
28.50206,81.24873,319.2,2.17,1.43,2025-11-24,09:45,A,79,6.1NRT,293.39,45.76,D
28.50641,81.26244,305.58,2.18,1.43,2025-11-24,09:45,A,62,6.1NRT,292.8,16.5,D
30.36381,73.89951,325.16,1,1,2025-11-24,09:47,A,82,6.1NRT,300.32,20.45,D
31.79161,72.80457,306.27,1.01,1,2025-11-24,09:47,A,54,6.1NRT,294.67,5.32,D
31.951,74.61147,306.74,1.03,1.02,2025-11-24,09:47,A,61,6.1NRT,293.72,5.83,D
31.12044,70.76805,306.84,1.17,1.08,2025-11-24,09:47,A,53,6.1NRT,294.21,7.18,D
31.11531,72.81586,309.46,1.01,1.01,2025-11-24,09:47,A,64,6.1NRT,294.44,7.78,D
31.14744,73.95589,306.56,1,1,2025-11-24,09:47,A,58,6.1NRT,295.14,5.14,D
31.12406,73.85603,307.23,1,1,2025-11-24,09:47,A,60,6.1NRT,295.83,5.63,D
31.16803,75.03188,315.24,1.05,1.02,2025-11-24,09:47,A,65,6.1NRT,294.88,12.02,D
30.9402,73.86304,305.9,1,1,2025-11-24,09:47,A,57,6.1NRT,294.55,5.24,D
30.71854,72.51337,307.67,1.03,1.01,2025-11-24,09:47,A,60,6.1NRT,296.51,5.45,D
30.57154,74.39379,310.95,1.01,1,2025-11-24,09:47,A,65,6.1NRT,299.05,6.08,D
29.83282,70.0217,319.15,1.34,1.15,2025-11-24,09:47,A,76,6.1NRT,292.91,23.87,D
29.95847,70.86803,314.26,1.2,1.09,2025-11-24,09:47,A,71,6.1NRT,299.06,13.33,D
30.43215,73.93781,309.39,1,1,2025-11-24,09:47,A,62,6.1NRT,299.1,6.03,D
30.90311,77.8548,305.13,1.39,1.17,2025-11-24,09:47,A,54,6.1NRT,294.73,9.8,D
30.36528,73.90958,312.88,1,1,2025-11-24,09:47,A,68,6.1NRT,299.41,8.52,D
30.69009,77.77422,310.94,1.37,1.16,2025-11-24,09:47,A,71,6.1NRT,293.13,14.09,D
30.09419,74.59833,307.32,1.01,1.01,2025-11-24,09:47,A,52,6.1NRT,295.96,3.94,D
29.71074,76.35124,338.54,1.13,1.06,2025-11-24,09:47,A,90,6.1NRT,299.61,45.08,D
29.71218,76.36253,342.43,1.13,1.06,2025-11-24,09:47,A,92,6.1NRT,298.71,52.95,D
29.33669,73.77857,341.8,1,1,2025-11-24,09:47,A,92,6.1NRT,300.73,42.02,D
29.33817,73.78854,312.29,1,1,2025-11-24,09:47,A,63,6.1NRT,297.92,6.34,D
29.33094,73.80021,311.62,1,1,2025-11-24,09:47,A,53,6.1NRT,299.1,5.58,D
29.96957,78.81683,305.83,1.55,1.23,2025-11-24,09:47,A,62,6.1NRT,291.31,12.72,D
29.33414,73.89742,320.44,1,1,2025-11-24,09:47,A,76,6.1NRT,297.62,14.99,D
29.97595,78.80647,303.24,1.55,1.23,2025-11-24,09:47,A,55,6.1NRT,290.76,9.64,D
29.16943,73.28168,314.9,1.02,1.01,2025-11-24,09:47,A,68,6.1NRT,300.57,9.65,D
29.17098,73.29174,313.28,1.01,1.01,2025-11-24,09:47,A,65,6.1NRT,299.98,8.3,D
29.70941,77.31346,308.23,1.25,1.11,2025-11-24,09:47,A,65,6.1NRT,295.32,8.66,D
28.48205,69.98535,308.8,1.42,1.18,2025-11-24,09:47,A,57,6.1NRT,295.79,10.52,D
29.3165,75.93784,308.99,1.08,1.04,2025-11-24,09:47,A,59,6.1NRT,296.83,6.56,D
29.06226,76.59124,308.09,1.13,1.06,2025-11-24,09:47,A,58,6.1NRT,297.74,5.84,D
29.08297,77.6302,304.51,1.28,1.12,2025-11-24,09:47,A,53,6.1NRT,294.36,6.41,D
28.99924,77.35069,315.48,1.23,1.1,2025-11-24,09:47,A,74,6.1NRT,295.37,16.02,D
28.89912,77.71058,307.53,1.28,1.12,2025-11-24,09:47,A,61,6.1NRT,294.42,8.79,D
31.96774,73.057,306.47,1,1,2025-11-24,09:47,A,57,6.1NRT,294.58,5.52,D
32.04372,73.13058,306.92,1,1,2025-11-24,09:47,A,59,6.1NRT,294.39,6.03,D
31.90058,71.04192,306.52,1.11,1.05,2025-11-24,09:47,A,58,6.1NRT,294.03,6.73,D
32.21802,72.38345,306.28,1.02,1.01,2025-11-24,09:47,A,59,6.1NRT,294.67,5.43,D
34.04229,74.12537,316.43,1.04,1.02,2025-11-24,09:47,A,77,6.1NRT,285.96,17.7,D
33.73686,71.13262,303.2,1.06,1.03,2025-11-24,09:47,A,46,6.1NRT,287.5,6.58,D
34.22841,72.88559,302.4,1,1,2025-11-24,09:47,A,51,6.1NRT,292.06,4.18,D
32.20938,74.95699,305.01,1.06,1.03,2025-11-24,09:47,A,60,6.1NRT,293.99,4.79,D
40.86309,69.53481,301.25,1.02,1.01,2025-11-24,09:49,A,46,6.1NRT,289.28,4.82,D
44.94244,64.27895,305.92,1.36,1.15,2025-11-24,09:49,A,62,6.1NRT,286.8,12.3,D
44.94558,64.29527,322.26,1.36,1.15,2025-11-24,09:49,A,82,6.1NRT,288.54,33.11,D
44.9636,64.7163,315.25,1.3,1.13,2025-11-24,09:49,A,76,6.1NRT,286.35,21.24,D
41.88045,58.6109,301.91,3.37,1.73,2025-11-24,09:49,A,49,6.1NRT,290.8,21.71,D
41.88297,58.61406,301.93,3.37,1.73,2025-11-24,09:49,A,45,6.1NRT,290.95,20.85,D
43.68295,67.22627,311.25,1.09,1.04,2025-11-24,09:49,A,71,6.1NRT,287.58,13.62,D
38.04378,67.25858,348.61,1.34,1.15,2025-11-24,09:49,A,95,6.1NRT,300.9,90.3,D
38.04647,67.273,333.04,1.34,1.15,2025-11-24,09:49,A,88,6.1NRT,295.79,49.16,D
47.76222,67.74432,306.22,1,1,2025-11-24,09:51,A,63,6.1NRT,283.84,9.74,D
32.19659,-102.00625,310.73,1.08,1.04,2025-11-24,10:19,A,81,6.1NRT,281.18,15.73,N
17.9326,-102.196,315.86,1.78,1.31,2025-11-24,10:21,A,92,6.1NRT,293.54,30.25,N
17.93408,-102.20084,321,1.78,1.31,2025-11-24,10:21,A,100,6.1NRT,293.78,41.67,N
17.93552,-102.21207,309.61,1.78,1.31,2025-11-24,10:21,A,78,6.1NRT,293.7,18.98,N
-14.51747,50.16265,315.5,3.64,1.79,2025-11-24,11:12,A,48,6.1NRT,294.69,55.63,D
-14.52713,50.1686,318.37,3.64,1.79,2025-11-24,11:12,A,0,6.1NRT,294.54,69.68,D
-14.08633,49.60287,321.48,3.97,1.85,2025-11-24,11:14,A,69,6.1NRT,294.77,90.17,D
-14.18488,49.44846,316.47,4.11,1.88,2025-11-24,11:14,A,0,6.1NRT,287.64,53.44,D
-14.32706,49.57903,313.53,4.03,1.86,2025-11-24,11:14,A,19,6.1NRT,292.91,46.52,D
-14.31794,49.58471,313.15,4.03,1.86,2025-11-24,11:14,A,42,6.1NRT,293.18,46.61,D
-14.32179,49.54797,313.08,4.05,1.87,2025-11-24,11:14,A,51,6.1NRT,293.18,47.19,D
-14.01619,49.48964,311.04,4.05,1.87,2025-11-24,11:14,A,43,6.1NRT,293.35,42.52,D
-14.09307,49.60873,320.9,3.97,1.85,2025-11-24,11:14,A,73,6.1NRT,294.65,89.42,D
-5.34617,-38.3472,325.37,1.84,1.33,2025-11-24,11:17,T,74,6.1NRT,300.57,30.59,D
-5.70492,-38.64441,319.55,1.91,1.35,2025-11-24,11:17,T,61,6.1NRT,302.66,13.33,D
-5.34776,-38.3578,322.76,1.85,1.33,2025-11-24,11:17,T,71,6.1NRT,301.91,23.58,D
-7.75807,-37.48751,325.85,1.45,1.19,2025-11-24,11:19,T,72,6.1NRT,304.26,22.91,D
-6.35926,-38.36509,318.19,1.78,1.31,2025-11-24,11:19,T,54,6.1NRT,302.17,15.59,D
-6.948,-38.50075,335.54,1.78,1.31,2025-11-24,11:19,T,85,6.1NRT,302.7,59.27,D
-6.99868,-38.16827,329.29,1.67,1.27,2025-11-24,11:19,T,80,6.1NRT,301.56,38.81,D
-7.39817,-39.0882,317.49,1.94,1.36,2025-11-24,11:19,T,61,6.1NRT,300.21,15.48,D
-9.36242,-36.9155,334.19,1.26,1.11,2025-11-24,11:19,T,85,6.1NRT,304.52,35.78,D
-9.33527,-36.94994,318.66,1.27,1.12,2025-11-24,11:19,T,58,6.1NRT,301.39,11.54,D
-9.32544,-36.94846,316.5,1.27,1.12,2025-11-24,11:19,T,31,6.1NRT,302.08,8.31,D
-8.4358,-39.36454,320.83,1.95,1.36,2025-11-24,11:19,T,69,6.1NRT,299.36,26.59,D
-8.24071,-37.81142,322.55,1.5,1.21,2025-11-24,11:19,T,71,6.1NRT,304,15.86,D
-7.81841,-38.67986,315.78,1.77,1.3,2025-11-24,11:19,T,42,6.1NRT,300.56,11.14,D
-7.28966,-40.76864,319.11,2.65,1.56,2025-11-24,11:19,T,67,6.1NRT,298.53,34.37,D
25.52842,53.14096,319.84,1.18,1.08,2025-11-24,11:23,A,72,6.1NRT,298.25,18.21,D
28.48947,49.7088,331.25,1,1,2025-11-24,11:23,A,84,6.1NRT,299.33,28.08,D
28.49091,49.71868,330.7,1,1,2025-11-24,11:23,A,83,6.1NRT,298.65,27.35,D
25.52989,53.15236,321.03,1.18,1.08,2025-11-24,11:23,A,73,6.1NRT,298.25,19.7,D
28.29392,49.57576,338.33,1,1,2025-11-24,11:23,A,89,6.1NRT,298.7,38.41,D
28.5051,51.83342,328.73,1.11,1.05,2025-11-24,11:23,A,82,6.1NRT,302.8,23.8,D
28.50656,51.84475,323.25,1.11,1.05,2025-11-24,11:23,A,77,6.1NRT,303.25,16.49,D
27.01598,49.57227,317.97,1,1,2025-11-24,11:23,A,61,6.1NRT,304.25,7.21,D
27.00725,49.57393,319.42,1,1,2025-11-24,11:23,A,70,6.1NRT,304.72,8.69,D
27.00872,49.58371,316.41,1,1,2025-11-24,11:23,A,52,6.1NRT,305.42,5.91,D
26.23223,52.3299,312.04,1.1,1.05,2025-11-24,11:23,A,52,6.1NRT,299.2,9.34,D
25.93204,51.60856,311.01,1.04,1.02,2025-11-24,11:23,A,45,6.1NRT,298.23,7.95,D
31.83318,48.67643,307.94,1,1,2025-11-24,11:25,A,42,6.1NRT,296.94,4.79,D
30.15043,50.42585,322.16,1.03,1.02,2025-11-24,11:25,A,77,6.1NRT,305.59,12.9,D
30.14901,50.41554,321.71,1.03,1.01,2025-11-24,11:25,A,77,6.1NRT,305.71,12.37,D
30.25454,50.77525,315.43,1.06,1.03,2025-11-24,11:25,A,69,6.1NRT,301.62,8.22,D
30.39058,50.61956,322.76,1.05,1.02,2025-11-24,11:25,A,78,6.1NRT,302.72,15.48,D
30.38917,50.60909,316.62,1.05,1.02,2025-11-24,11:25,A,71,6.1NRT,302.57,9.22,D
30.34661,50.29644,314.54,1.03,1.01,2025-11-24,11:25,A,68,6.1NRT,302.29,6.82,D
30.34519,50.28609,324.95,1.03,1.01,2025-11-24,11:25,A,80,6.1NRT,304.69,16.96,D
30.3869,49.86215,333.79,1.01,1.01,2025-11-24,11:25,A,87,6.1NRT,304,28.06,D
30.38547,49.85201,317.02,1.01,1.01,2025-11-24,11:25,A,71,6.1NRT,304.15,8.41,D
30.48279,50.48932,315.35,1.04,1.02,2025-11-24,11:25,A,70,6.1NRT,302.37,7.54,D
30.48137,50.47886,322.05,1.04,1.02,2025-11-24,11:25,A,78,6.1NRT,302.85,14.14,D
30.55506,50.01223,317.3,1.02,1.01,2025-11-24,11:25,A,72,6.1NRT,304.37,8.95,D
30.16612,47.41758,316.56,1.07,1.03,2025-11-24,11:25,A,66,6.1NRT,302.89,8.61,D
30.16441,47.40688,324.07,1.07,1.03,2025-11-24,11:25,A,77,6.1NRT,303.93,16.56,D
30.20788,47.39204,320.95,1.07,1.03,2025-11-24,11:25,A,73,6.1NRT,303.79,13.11,D
30.65431,50.32756,314.9,1.03,1.02,2025-11-24,11:25,A,70,6.1NRT,303.58,7.39,D
30.26841,47.36102,317.61,1.07,1.03,2025-11-24,11:25,A,61,6.1NRT,303.54,8.76,D
30.71313,49.82286,349.65,1.01,1.01,2025-11-24,11:25,A,95,6.1NRT,307.1,56.06,D
30.34775,47.33824,318.35,1.07,1.03,2025-11-24,11:25,A,52,6.1NRT,303.74,9.39,D
30.39434,47.33917,313.56,1.07,1.03,2025-11-24,11:25,A,59,6.1NRT,303.14,6.12,D
30.76966,49.76454,316.88,1.01,1.01,2025-11-24,11:25,A,71,6.1NRT,304.6,7.9,D
30.89679,49.67528,334.62,1.01,1,2025-11-24,11:25,A,87,6.1NRT,305.51,28.76,D
30.55353,47.34765,315.35,1.07,1.03,2025-11-24,11:25,A,65,6.1NRT,304.05,7.17,D
30.74644,48.28616,319.71,1.01,1.01,2025-11-24,11:25,A,73,6.1NRT,303.82,10.89,D
30.74488,48.27596,330.04,1.01,1.01,2025-11-24,11:25,A,83,6.1NRT,305.08,22.68,D
30.97771,49.58985,318.08,1.01,1,2025-11-24,11:25,A,74,6.1NRT,304.71,9.76,D
30.91555,48.85144,326.3,1,1,2025-11-24,11:25,A,81,6.1NRT,304.95,18.31,D
30.68023,47.32439,319.5,1.07,1.03,2025-11-24,11:25,A,72,6.1NRT,304.91,12.44,D
30.74295,47.66146,313,1.04,1.02,2025-11-24,11:25,A,54,6.1NRT,302.64,6.43,D
30.85757,47.92181,358.61,1.03,1.01,2025-11-24,11:25,A,99,6.1NRT,305.51,78.94,D
30.85596,47.91146,314.26,1.03,1.01,2025-11-24,11:25,A,63,6.1NRT,303.42,6.19,D
30.76469,47.33353,314.2,1.06,1.03,2025-11-24,11:25,A,62,6.1NRT,304.19,5.84,D
30.95721,48.33527,311.27,1.01,1,2025-11-24,11:25,A,51,6.1NRT,297.04,7.35,D
31.12385,49.31879,316.24,1,1,2025-11-24,11:25,A,70,6.1NRT,303.52,7.71,D
30.82155,47.33662,326.6,1.06,1.03,2025-11-24,11:25,A,80,6.1NRT,306.43,19.56,D
30.87685,47.33556,336.26,1.06,1.03,2025-11-24,11:25,A,88,6.1NRT,305.69,33.26,D
30.87515,47.32487,325.11,1.06,1.03,2025-11-24,11:25,A,79,6.1NRT,305.54,17.56,D
31.24862,49.17347,314.62,1,1,2025-11-24,11:25,A,63,6.1NRT,304.23,6.74,D
31.23073,48.98895,320.54,1,1,2025-11-24,11:25,A,75,6.1NRT,303.06,12.26,D
31.18234,48.45897,309.63,1,1,2025-11-24,11:25,A,30,6.1NRT,296.83,6.34,D
31.07961,47.79146,336.99,1.03,1.01,2025-11-24,11:25,A,88,6.1NRT,304.04,33.53,D
31.07797,47.78106,313.89,1.03,1.01,2025-11-24,11:25,A,62,6.1NRT,303.44,6.13,D
31.31215,49.2798,314.01,1,1,2025-11-24,11:25,A,66,6.1NRT,303.57,6.03,D
31.08842,47.78958,315.9,1.03,1.01,2025-11-24,11:25,A,67,6.1NRT,303.72,8.17,D
31.02757,47.29037,331.89,1.06,1.03,2025-11-24,11:25,A,85,6.1NRT,304.92,26.37,D
31.02585,47.27967,353.96,1.06,1.03,2025-11-24,11:25,A,97,6.1NRT,310.79,70.26,D
31.26845,48.73446,338.54,1,1,2025-11-24,11:25,A,89,6.1NRT,304.15,35.5,D
31.26694,48.72431,324.92,1,1,2025-11-24,11:25,A,79,6.1NRT,302.82,17.48,D
31.26786,48.11909,346.75,1.01,1.01,2025-11-24,11:25,A,94,6.1NRT,305.83,50.33,D
31.26629,48.10883,330.6,1.01,1.01,2025-11-24,11:25,A,84,6.1NRT,305.18,23.68,D
31.42507,48.78444,315.44,1,1,2025-11-24,11:25,A,0,6.1NRT,298.2,10.28,D
31.73134,48.86157,309.53,1,1,2025-11-24,11:25,A,43,6.1NRT,298.33,4.67,D
31.8168,48.93213,308.34,1,1,2025-11-24,11:25,A,27,6.1NRT,298.05,4.63,D
31.78511,48.65477,317.78,1,1,2025-11-24,11:25,A,62,6.1NRT,297.36,12.67,D
31.83868,48.95925,311.65,1,1,2025-11-24,11:25,A,62,6.1NRT,297.86,6.91,D
31.83167,48.66623,307.79,1,1,2025-11-24,11:25,A,39,6.1NRT,297.25,4.7,D
32.23555,51.43878,313.5,1.17,1.07,2025-11-24,11:25,A,67,6.1NRT,294.33,11.14,D
32.23407,51.42677,343.17,1.16,1.07,2025-11-24,11:25,A,93,6.1NRT,298.19,57.94,D
32.23259,51.41478,309.9,1.16,1.07,2025-11-24,11:25,A,19,6.1NRT,295.47,7.84,D
31.83555,48.37549,312.77,1,1,2025-11-24,11:25,A,62,6.1NRT,299.12,7.69,D
31.92571,48.92555,309.68,1,1,2025-11-24,11:25,A,56,6.1NRT,298.79,5.58,D
31.92422,48.91533,311.76,1,1,2025-11-24,11:25,A,62,6.1NRT,298.94,7.11,D
31.91295,48.65446,313.63,1,1,2025-11-24,11:25,A,65,6.1NRT,299.32,7.64,D
31.94716,48.82642,313.8,1,1,2025-11-24,11:25,A,66,6.1NRT,297.58,9.02,D
32.15796,49.06661,323.86,1,1,2025-11-24,11:25,A,80,6.1NRT,302,16.45,D
31.76072,46.04272,325.4,1.16,1.07,2025-11-24,11:25,A,79,6.1NRT,304.67,21.67,D
32.18137,48.5273,308.75,1,1,2025-11-24,11:25,A,48,6.1NRT,296.68,5.79,D
32.14013,48.25045,309.86,1,1,2025-11-24,11:25,A,50,6.1NRT,298.75,5.73,D
32.0547,47.44823,316.66,1.03,1.02,2025-11-24,11:25,A,68,6.1NRT,303,9.04,D
32.11315,47.41352,331.05,1.03,1.02,2025-11-24,11:25,A,84,6.1NRT,303.76,25.29,D
32.1115,47.40296,325.09,1.03,1.02,2025-11-24,11:25,A,79,6.1NRT,304,17.68,D
32.16925,47.52531,318.12,1.03,1.01,2025-11-24,11:25,A,71,6.1NRT,303.28,9.75,D
32.16761,47.51479,316.61,1.03,1.01,2025-11-24,11:25,A,68,6.1NRT,303.82,8.33,D
32.25465,47.2493,314.27,1.04,1.02,2025-11-24,11:25,A,63,6.1NRT,303.06,7.2,D
32.3443,47.7086,334.85,1.02,1.01,2025-11-24,11:25,A,87,6.1NRT,305.59,28.95,D
32.37396,47.82466,315.76,1.01,1.01,2025-11-24,11:25,A,68,6.1NRT,301.53,9.15,D
32.35469,47.69986,323.12,1.02,1.01,2025-11-24,11:25,A,77,6.1NRT,304.61,15.14,D
32.35307,47.68943,314.75,1.02,1.01,2025-11-24,11:25,A,65,6.1NRT,303.81,7.17,D
30.03276,50.63441,320.5,1.04,1.02,2025-11-24,11:25,A,76,6.1NRT,305.62,11.55,D
35.82788,46.06627,312.16,1.05,1.02,2025-11-24,11:27,A,72,6.1NRT,292.8,10.89,D
35.62003,44.0125,321.98,1.26,1.11,2025-11-24,11:27,A,79,6.1NRT,299.39,23.06,D
35.61766,43.99912,309.71,1.26,1.12,2025-11-24,11:27,A,63,6.1NRT,298.12,8.6,D
35.67963,43.87735,349.8,1.28,1.12,2025-11-24,11:27,A,96,6.1NRT,302.09,83.19,D
35.67721,43.86383,314.4,1.28,1.12,2025-11-24,11:27,A,71,6.1NRT,300.02,12.86,D
36.02165,43.75874,307.17,1.28,1.12,2025-11-24,11:27,A,60,6.1NRT,297.11,6.68,D
40.59868,45.20468,318.77,1.01,1.01,2025-11-24,11:27,A,46,6.1NRT,289.67,15.32,D
40.59689,45.1932,323.9,1.02,1.01,2025-11-24,11:27,A,63,6.1NRT,290.46,21.51,D
40.59507,45.18161,322.63,1.02,1.01,2025-11-24,11:27,A,54,6.1NRT,290.3,19.25,D
39.90205,40.73168,305.97,1.55,1.23,2025-11-24,11:27,A,63,6.1NRT,288.67,15.37,D
40.83495,45.35472,310.49,1.01,1,2025-11-24,11:27,A,70,6.1NRT,288.45,10.94,D
40.83319,45.3433,322.2,1.01,1,2025-11-24,11:27,A,81,6.1NRT,291.2,21.34,D
40.83714,45.0183,323.75,1.02,1.01,2025-11-24,11:27,A,83,6.1NRT,289.58,23.23,D
40.21413,41.07996,300.91,1.46,1.19,2025-11-24,11:27,A,32,6.1NRT,286.26,11.48,D
33.15651,44.78893,312.6,1.26,1.12,2025-11-24,11:27,A,63,6.1NRT,300.79,9.1,D
33.21613,44.76716,321.15,1.26,1.12,2025-11-24,11:27,A,76,6.1NRT,300.34,19.9,D
33.68877,46.22916,306.91,1.08,1.04,2025-11-24,11:27,A,50,6.1NRT,296.46,5.73,D
33.71793,46.29853,315.39,1.07,1.03,2025-11-24,11:27,A,73,6.1NRT,295.1,13.18,D
33.75394,46.29121,307.81,1.07,1.03,2025-11-24,11:27,A,20,6.1NRT,292.21,8.43,D
34.04036,47.03609,319.21,1.02,1.01,2025-11-24,11:27,A,77,6.1NRT,297.85,15.83,D
34.74815,46.75757,303.77,1.03,1.01,2025-11-24,11:27,A,26,6.1NRT,289.07,5.65,D
35.46477,49.68005,304.69,1.07,1.03,2025-11-24,11:27,A,58,6.1NRT,291.86,5.25,D
35.30841,46.77928,304.35,1.02,1.01,2025-11-24,11:27,A,36,6.1NRT,290.05,5.25,D
34.88992,43.81157,320.57,1.33,1.14,2025-11-24,11:27,A,77,6.1NRT,300.95,20.32,D
35.11871,44.81962,312.26,1.18,1.08,2025-11-24,11:27,A,68,6.1NRT,296.61,10.42,D
35.23818,44.43266,311.96,1.22,1.1,2025-11-24,11:27,A,66,6.1NRT,300.63,8.51,D
35.67916,46.29783,311.24,1.04,1.02,2025-11-24,11:27,A,71,6.1NRT,293.72,10.25,D
35.3775,44.22039,328.92,1.24,1.11,2025-11-24,11:27,A,84,6.1NRT,301.23,32.47,D
35.37519,44.20729,312.52,1.24,1.11,2025-11-24,11:27,A,68,6.1NRT,300.87,10.27,D
35.82165,46.86162,308.87,1.01,1.01,2025-11-24,11:27,A,68,6.1NRT,294.47,7.38,D
35.47962,44.15984,314.44,1.24,1.11,2025-11-24,11:27,A,71,6.1NRT,298.47,11.79,D
35.47731,44.14668,312.12,1.25,1.11,2025-11-24,11:27,A,66,6.1NRT,299.16,9.55,D
35.41539,43.79729,309.77,1.3,1.13,2025-11-24,11:27,A,61,6.1NRT,296.48,9.36,D
35.48192,44.15263,320.02,1.24,1.11,2025-11-24,11:27,A,77,6.1NRT,299.09,18.51,D
35.41587,43.79056,311.57,1.3,1.13,2025-11-24,11:27,A,65,6.1NRT,296.48,11.43,D
